url,name
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/genie/djinni/noble-djinn,"Vizier (Noble Djinn)"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/urannag,"Urannag"
http://www.d20pfsrd.com/bestiary/monster-listings/humanoids/giants/troll/troll-two-headed,"Troll,Two-Headed"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/undead-warlord,"Undead Warlord"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/treant/treant-lightning-TOHC,"Treant,Lightning"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/eidolon-unfettered,"Eidolon,Unfettered"
http://www.d20pfsrd.com/bestiary/monster-listings/oozes/trapper,"Trapper"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/lurking-ray/trapper,"Lurking Ray,Trapper"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/treant,"Treant"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/trapper-TOHC,"Trapper"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/robot/robot-torturer,"Robot,Torturer"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/tortoise-immense,"Tortoise,Immense"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/cat-great/tiger/dire-tiger,"Dire Tiger (Cat,Great)"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/thessalisk-tohc,"Thessalisk"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/tenebrous-worm,"Tenebrous Worm"
http://www.d20pfsrd.com/bestiary/monster-listings/fey/svartalfar,"Svartalfar"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/stone-maiden-tohc,"Stone Maiden"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/stymphalidies,"Stymphalidies"
http://www.d20pfsrd.com/bestiary/monster-listings/humanoids/giants/giant-true/giant-hill/hill-giant-soulless-fgg,"Giant,Hill (Soulless)"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/sphinx/sphinx-gynosphinx,"Sphinx,Gynosphinx"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/spider/giant-tarantula-spider,"Spider,Giant Tarantula (Gargantuan)"
http://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/soucouyant,"Soucouyant"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/slug-giant-tohc,"Slug,Giant (3pp)"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/slug-giant,"Slug,Giant"
http://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/slaughterford-TOHC,"Slaughterford (Reaperborn)"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sky-dreamer,"Sky Dreamer"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/shadow-hunter-fgg,"Shadow Hunter"
http://www.d20pfsrd.com/bestiary/monster-listings/oozes/shard-slag,"Shard Slag"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/shadow/shadow-greater-unhallowed,"Shadow,Greater,Unhallowed"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/shadow/shadow-greater,"Shadow,Greater"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/guardian-sepulchral,"Guardian,Sepulchral"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/shantak,"Shantak"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/sand-kraken,"Sand Kraken"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/scorpion/scorpion-deadfall,"Scorpion,Deadfall"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/rawbones,"Rawbones"
http://www.d20pfsrd.com/bestiary/monster-listings/humanoids/giants/giant-true/giant-hill/hill-giant-runeslave,"Giant,Hill (Runeslave)"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/riptide-horror,"Riptide Horror"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/quickwood-TOHC,"Quickwood (3pp)"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/rakshasa/rakshasa-marai,"Rakshasa,Marai"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/hydra/pyrohydra/pyrohydra-7-headed,"Pyrohydra (7-headed)"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/phantasm,"Phantasm"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/quickwood,"Quickwood"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/bodythief,"Bodythief"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/phrenic-scourge,"Phrenic Scourge"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/owlephant-tohc,"Owlephant"
http://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-vampiric,"Ooze,Vampiric"
http://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-magma/brimstone-ooze,"Ooze,Magma (Brimstone)"
http://www.d20pfsrd.com/bestiary/monster-listings/oozes/ooze-deathtrap,"Ooze,Deathtrap"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/octopus/octopus-giant,"Octopus,Giant"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/oni/oni-ogre-mage,"Oni,Ogre Mage"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/nephilim,"Nephilim"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/mohrg/mohrg-unhallowed,"Mohrg,Unhallowed"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/moonflower,"Moonflower"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/naga/naga-dark,"Naga,Dark"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/neh-thalggu,"Neh-Thalggu"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/mohrg,"Mohrg"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/mihstu,"Mihstu"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/mimic/mimic-failed-apotheosis,"Mimic,Failed-Apotheosis"
http://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/medusa/medusa-greater,"Medusa,Greater"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/cat-great/mythical-lion-tohc,"Lion,Mythical (Cat,Great)"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/lammasu,"Lammasu"
http://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/lamia/lamia-kin-kuchrima,"Lamia-Kin,Kuchrima"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/meat-puppet-otyugh-fgg,"Meat Puppet,Otyugh"
http://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/maenad,"Maenad"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/-primal-magma/magma-dragon-wyrmling,"Magma Dragon,Wyrmling"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/-primal-crystal/crystal-dragon-very-young,"Crystal Dragon,Very Young"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/-imperial-sea/sea-dragon-wyrmling,"Sea Dragon,Wyrmling"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/copper-dragon-wyrmling,"Copper Dragon,Wyrmling"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-green/green-dragon-wyrmling,"Green Dragon,Wyrmling"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/divs/div-aghash,"Div,Aghash"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/dlurgraven,"Dlurgraven"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-white/white-dragon-very-young,"White Dragon,Very Young"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/bat-doombat,"Bat,Doombat"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/dinosaur/dinosaur-pachycephalosaurus,"Dinosaur,Pachycephalosaurus"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/devilfish,"Devilfish"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/dinosaur/parasaurolophus,"Dinosaur,Parasaurolophus"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/demon/demon-schir,"Demon,Schir"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/demon/demon-mehrim-goat-demon-tohc,"Demon,Mehrim (Goat Demon)"
http://www.d20pfsrd.com/bestiary/monster-listings/humanoids/dark-stalker-tohc,"Dark Stalker (3pp)"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/demon/demon-hala,"Demon,Hala"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/decapus,"Decapus"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/demon/demons-of-corruption/demon-of-corruption-azizou-tohc,"Demon,Azizou (Pain Demon)"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/death-butterfly-swarm-kp,"Death Butterfly Swarm"
http://www.d20pfsrd.com/bestiary/monster-listings/humanoids/dark-stalker,"Dark Stalker"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/daemons/daemon-vulnadaemon,"Daemon,Vulnadaemon"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-dapsara,"Angel,Dapsara"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/cobra-flower,"Cobra Flower"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/crab/crab-swarm,"Crab Swarm"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/clockwork-open-design/clockwork-beetle-swarm-mb,"Clockwork Beetle Swarm"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/clockwork-tohc/clockwork-swarm,"Clockwork Swarm"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/crab/rock-crab,"Crab,Rock"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/comozant-wyrd,"Comozant Wyrd"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/clamor,"Clamor"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/chrystone,"Chrystone"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/centipede/centipede-swarm,"Centipede Swarm"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/choker/choker-brute,"Choker Brute"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/chemosit,"Chemosit"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/caterwaul,"Caterwaul"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/cavern-lizard,"Cavern Lizard"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/chalkost,"Chalkost"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/calathgar,"Calathgar"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/caryatid-column/shining-sentinel,"Caryatid Column,Shining Sentinel"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/boneneedle/greater-boneneedle,"Boneneedle,Greater"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/botfly-swarm,"Botfly Swarm"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/bunyip-TOHC,"Bunyip (3pp)"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/burleev,"Burleev"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/boar/dire-boar,"Boar,Dire"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/boalisk,"Boalisk"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/bone-cobbler,"Bone Cobbler"
http://www.d20pfsrd.com/bestiary/monster-listings/fey/boggart,"Boggart"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/beetle/beetle-giant-slicer-TOHC,"Beetle,Giant Slicer (3pp)"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/bloody-bones,"Bloody Bones"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/beetle/beetle-slicer,"Beetle,Giant Slicer"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/beheaded/medusa-head/medusa-head-screaming/medusa-head-shrieking,"Medusa Head,Shrieking"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/herd-animals/bison,"Herd Animal,Bison"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/blood-bush,"Blood Bush"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/bear/brown-grizzly-bear,"Bear,Brown (Grizzly)"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/axe-beak/axe-beak-terror-bird,"Axe Beak,Terror Bird"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/beetle/beetle-stag,"Beetle,Giant Stag"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/barghest,"Barghest"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/awakened-leopard,"Awakened Leopard"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/basidirond-TOHC,"Basidirond (3pp)"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/herd-animals/aurochs/herd-animal-mountain-auroch,"Herd Animal,Mountain Aurochs"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/archon/hound-archon,"Archon,Hound"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/attic-whisperer,"Attic Whisperer"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/ahlinni-tohc,"Ahlinni"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/algoid-tohc,"Algoid"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/amphisbaena,"Amphisbaena"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/amphisbaena-tohc,"Amphisbaena (3pp)"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/aeon/aeon-synesis,"Aeon,Synesis"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/zombie/spellgorged-zombie-tohc,"Zombie,Spellgorged"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/agathion/agathion-bishop,"Agathion,Bishop"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/aranea,"Aranea"
http://www.d20pfsrd.com/bestiary/unique-monsters/cr-3/zombie-monk,"Zombie Lord (Zombie Lord Monk 3)"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/wolliped-domesticated-wild,"Wolliped,Domesticated/Wild"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/yeth-hound,"Yeth Hound"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/wolf/dire-wolf,"Wolf,Dire"
http://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/lamia/lamia-matriarch,"Lamia Matriarch"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/wolliped-combat-trained,"Wolliped,Combat Trained"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/kelp-devil,"Kelp Devil"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/elemental/invisible-stalker/invisible-stalker-advanced,"Invisible Stalker,Advanced"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/intellect-devourer,"Intellect Devourer"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/incutilis-lord,"Incutilis Lord"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/swarm-hellwasp,"Hellwasp Swarm"
http://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/hag/hag-blood,"Hag,Blood"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/iku-turso,"Iku-Turso"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/hangman-tree/hangman-tree-advanced,"Hangman Tree,Advanced"
http://www.d20pfsrd.com/bestiary/monster-listings/fey/gray-nisp-tohc,"Gray Nisp"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/gray-render,"Gray Render"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/gorgon,"Gorgon"
http://www.d20pfsrd.com/bestiary/unique-monsters/cr-8/grovth-variant-bodak,"Variant Bodak"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/golem/golem-ooze-tohc,"Golem,Ooze"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/gorgimera,"Gorgimera"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/golem/golem-glass,"Golem,Glass"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/golem/golem-marrowstone,"Golem,Marrowstone"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/golem/golem-flesh/golem-flesh-girallon,"Golem,Flesh (Girallon; Advanced)"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/golem/golem-bone,"Golem,Bone"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/gloom-crawler-tohc,"Gloom Crawler"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/gnasher-lizard,"Gnasher Lizard"
http://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/girtablilu,"Girtablilu"
http://www.d20pfsrd.com/bestiary/monster-listings/humanoids/giants/giant-true/giant-marsh,"Giant,Marsh"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/ghoul/ghoul-dust-tohc,"Ghoul,Dust"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/ghoul/ghoul-bonepowder-kp,"Ghoul,Bonepowder"
http://www.d20pfsrd.com/bestiary/monster-listings/humanoids/giants/giant-true/giant-stone,"Giant,Stone"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/guardian-gargoyle,"Guardian,Gargoyle"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/genie/genie-abasheen-tohc,"Genie,Abasheen (3pp)"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/fungal-nymph,"Fungal Nymph"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/fire-lizard,"Fire Lizard"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/exoskeleton-titan-centipede,"Exoskeleton Titan Centipede"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/drakes/drake-salt-tohc,"Drake,Salt"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/drakes/drake-desert,"Drake,Desert"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/feyward-tree-kp,"Feyward Tree"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/genie/efreeti,"Genie,Efreeti"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/firebird-kp,"Firebird"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/festering-spirit,"Festering Spirit"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/drakes/drake-coral-od,"Drake,Coral"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/-primal-umbral/umbral-dragon-very-young,"Umbral Dragon,Very Young"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/river-dragon/river-dragon-juvenile,"River Dragon,Juvenile"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-silver/silver-dragon-very-young,"Silver Dragon,Very Young"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-brass/Brass-Dragon-Juvenile,"Brass Dragon,Juvenile"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/-imperial-sea/sea-dragon-young,"Sea Dragon,Young"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/-primal-magma/magma-dragon-young,"Magma Dragon,Young"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/metallic-copper/young-copper-dragon,"Copper Dragon,Young"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/-primal-brine/brine-dragon-juvenile,"Brine Dragon,Juvenile"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/-imperial-forest/forest-dragon-very-young,"Forest Dragon,Very Young"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-red/red-dragon-very-young,"Red Dragon,Very Young"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-green/young-green-dragon,"Green Dragon,Young"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/dragon-cloud-tohc/cloud-dragon-juvenile-TOHC,"Cloud Dragon,Juvenile (3pp)"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/dinosaur/triceratops,"Dinosaur,Triceratops"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon-aeetes-cnv,"Dragon,Aeetes\\u2019"
http://www.d20pfsrd.com/bestiary/monster-listings/dragons/dragon/chromatic-black/black-dragon-juvenile,"Black Dragon,Juvenile"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/devil-steed,"Devil Steed"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/dinosaur/tylosaurus,"Dinosaur,Tylosaurus"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/dimensional-shambler,"Dimensional Shambler"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/devil/devil-gilded-kp,"Devil,Gilded"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/devil/devil-garugin-blood-reaver-tohc,"Devil,Garugin (Blood Reaver)"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/destrachan,"Destrachan"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/demon/demon-balban-brute-demon-tohc,"Demon,Balban (Brute Demon)"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/devil/erinyes,"Devil,Erinyes (The Furies)"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/devil/devil-drowning,"Devil,Sarglagon (Drowning Devil)"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/demon/nabasu,"Demon,Nabasu"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/daughter-of-the-dead,"Daughter of the Dead"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/devil/devil-amaimon-tohc,"Devil,Amaimon (Interrogator Devil)"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/denizen-of-leng,"Denizen of Leng"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/cerebral-stalker,"Cerebral Stalker"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/daemons/hydrodaemon,"Daemon,Hydrodaemon"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/hydra/cryohydra/cryohydra-7-headed,"Cryohydra (7-headed)"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/crocodilians/deinosuchus,"Crocodilian,Deinosuchus"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/cephalophore,"Cephalophore"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/chelicerae-mb,"Chelicerae"
http://www.d20pfsrd.com/bestiary/monster-listings/fey/cold-rider,"Cold Rider"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/canopy-creeper,"Canopy Creeper"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/megafauna/megafauna-brontotherium-TOHC,"Megafauna,Brontotherium"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/bog-creeper,"Bog Creeper"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/bonestorm,"Bonestorm"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/bodak,"Bodak"
http://www.d20pfsrd.com/bestiary/monster-listings/fey/blodeuwedd/blodeuwedd-queen,"Blodeuwedd Queen"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/megafauna/megafauna-baluchitherium,"Megafauna,Baluchitherium"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/behir,"Behir"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/beetle/beetle-goliath-stag,"Beetle,Goliath Stag"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/baku,"Baku"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/axiomite,"Axiomite"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/arsinoitherium-floodslain,"Arsinoitherium,Floodslain"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/autumn-death,"Autumn Death"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/animate-dream,"Animate Dream"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/cetacean/cetacean-narwhale,"Cetacean,Narwhale"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/angel/angel-balisse,"Angel,Balisse"
http://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/ala-od,"Ala"
http://www.d20pfsrd.com/bestiary/monster-listings/undead/wight,"Wight"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/weasel/weasel-dire,"Weasel,Dire"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/bees-and-wasps/wasp/wasp-swarm,"Wasp Swarm"
http://www.d20pfsrd.com/bestiary/monster-listings/animals/walrus,"Walrus"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/bees-and-wasps/wasp/wasp-giant,"Wasp,Giant"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/swarm-velvet-ant-tohc,"Velvet Ant Swarm"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/venomroach,"Venomroach"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/wang-liang-tohc,"Wang Liang (3pp)"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/vegepygmys-TOHC/vegepygmy-bodyguard,"Vegepygmy Bodyguard"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/fungus-violet,"Fungus,Violet"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/vampire-rose,"Vampire Rose"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/vampiric-mist,"Vampiric Mist"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/Urdefhan,"Urdefhan"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/unicorn,"Unicorn"
http://www.d20pfsrd.com/bestiary/monster-listings/monstrous-humanoids/tsathar/tsathar-scourge,"Tsathar Scourge"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/trollhound/trollhound-rock,"Trollhound,Rock"
http://www.d20pfsrd.com/bestiary/monster-listings/outsiders/vargouille/vargouille-giant,"Vargouille,Giant"
http://www.d20pfsrd.com/bestiary/monster-listings/fey/twigjack,"Twigjack"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/trollhound/scraghound,"Scraghound"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/trollhound,"Trollhound"
http://www.d20pfsrd.com/bestiary/monster-listings/humanoids/giants/troll/troll-swamp-TOHC,"Troll,Swamp"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/tangtal,"Tangtal (Dupli-Cat)"
http://www.d20pfsrd.com/bestiary/monster-listings/humanoids/giants/troll/troll-ice-TOHC,"Troll,Ice (3pp)"
http://www.d20pfsrd.com/bestiary/monster-listings/humanoids/giants/troll/troll-moss,"Troll,Moss"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/thorny,"Thorny"
http://www.d20pfsrd.com/bestiary/monster-listings/aberrations/sudoth-tohc,"Sudoth"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/tattoo-guardian,"Tattoo Guardian"
http://www.d20pfsrd.com/bestiary/monster-listings/plants/strangle-weed-tohc,"Strangle Weed"
http://www.d20pfsrd.com/bestiary/monster-listings/magical-beasts/stench-kow-tohc,"Stench Kow"
http://www.d20pfsrd.com/bestiary/monster-listings/fey/spring-heeled-jack,"Spring-Heeled Jack"
http://www.d20pfsrd.com/bestiary/monster-listings/fey/spriggan-tohc,"Spriggan"
http://www.d20pfsrd.com/bestiary/monster-listings/constructs/sentinel-bronze,"Sentinel,Bronze"
http://www.d20pfsrd.com/bestiary/monster-listings/humanoids/spriggan,"Spriggan"
http://www.d20pfsrd.com/bestiary/monster-listings/vermin/spider/giant-black-widow-spider,"Spider,Giant Black Widow (Large)"
